Date,Price,Ticker,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price
,NVDA,,AAPL,PAM,GOOG,AMZN,TSLA,MSTR,SPY,SPOT,QQQ,KO,DIA,META,BRK-B,PLTR,PEP,GGAL,HUT,COIN,MRVL,PFE,AVGO,YPF
2024-01-10,,META,,,,,,,,,,,,368.44866943359375,,,,,,,,,,
2024-01-10,,MRVL,,,,,,,,,,,,,,,,,,,63.167781829833984,,,
2024-01-10,,MSTR,,,,,,56.56700134277344,,,,,,,,,,,,,,,,
2024-01-10,54.32582473754883,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-10,,PAM,,46.86000061035156,,,,,,,,,,,,,,,,,,,,
2024-01-10,,PEP,,,,,,,,,,,,,,,158.58302307128906,,,,,,,
2024-01-10,,PFE,,,,,,,,,,,,,,,,,,,,26.372573852539062,,
2024-01-10,,PLTR,,,,,,,,,,,,,,16.790000915527344,,,,,,,,
2024-01-10,,QQQ,,,,,,,,,405.0271911621094,,,,,,,,,,,,,
2024-01-10,,SPOT,,,,,,,,196.7899932861328,,,,,,,,,,,,,,
2024-01-10,,SPY,,,,,,,467.73046875,,,,,,,,,,,,,,,
2024-01-10,,TSLA,,,,,233.94000244140625,,,,,,,,,,,,,,,,,
2024-01-10,,YPF,,,,,,,,,,,,,,,,,,,,,,15.899999618530273
2024-01-11,,AAPL,184.24078369140625,,,,,,,,,,,,,,,,,,,,,
2024-01-11,,AMZN,,,,155.17999267578125,,,,,,,,,,,,,,,,,,
2024-01-11,,AVGO,,,,,,,,,,,,,,,,,,,,,107.9545669555664,
2024-01-11,,BRK-B,,,,,,,,,,,,,363.3399963378906,,,,,,,,,
2024-01-11,,COIN,,,,,,,,,,,,,,,,,,141.16000366210938,,,,
2024-01-11,,DIA,,,,,,,,,,,369.0448913574219,,,,,,,,,,,
2024-01-11,,GGAL,,,,,,,,,,,,,,,,14.57172679901123,,,,,,
2024-01-11,,GOOG,,,142.821044921875,,,,,,,,,,,,,,,,,,,
2024-01-11,,HUT,,,,,,,,,,,,,,,,,11.239999771118164,,,,,
2024-01-11,,KO,,,,,,,,,,57.20555877685547,,,,,,,,,,,,
2024-01-11,,META,,,,,,,,,,,,367.6530456542969,,,,,,,,,,
2024-01-11,,MRVL,,,,,,,,,,,,,,,,,,,65.59770202636719,,,
2024-01-11,,MSTR,,,,,,53.61800003051758,,,,,,,,,,,,,,,,
2024-01-11,54.797611236572266,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-11,,PAM,,46.599998474121094,,,,,,,,,,,,,,,,,,,,
2024-01-11,,PEP,,,,,,,,,,,,,,,157.8324737548828,,,,,,,
2024-01-11,,PFE,,,,,,,,,,,,,,,,,,,,25.835840225219727,,
2024-01-11,,PLTR,,,,,,,,,,,,,,16.68000030517578,,,,,,,,
2024-01-11,,QQQ,,,,,,,,,405.8699645996094,,,,,,,,,,,,,
2024-01-11,,SPOT,,,,,,,,200.82000732421875,,,,,,,,,,,,,,
2024-01-11,,SPY,,,,,,,467.5244445800781,,,,,,,,,,,,,,,
2024-01-11,,TSLA,,,,,227.22000122070312,,,,,,,,,,,,,,,,,
2024-01-11,,YPF,,,,,,,,,,,,,,,,,,,,,,15.989999771118164
2024-01-12,,AAPL,184.56838989257812,,,,,,,,,,,,,,,,,,,,,
2024-01-12,,AMZN,,,,154.6199951171875,,,,,,,,,,,,,,,,,,
2024-01-12,,AVGO,,,,,,,,,,,,,,,,,,,,,108.71026611328125,
2024-01-12,,BRK-B,,,,,,,,,,,,,363.6199951171875,,,,,,,,,
2024-01-12,,COIN,,,,,,,,,,,,,,,,,,130.77999877929688,,,,
2024-01-12,,DIA,,,,,,,,,,,367.8120422363281,,,,,,,,,,,
2024-01-12,,GGAL,,,,,,,,,,,,,,,,14.7564115524292,,,,,,
2024-01-12,,GOOG,,,143.38768005371094,,,,,,,,,,,,,,,,,,,
2024-01-12,,HUT,,,,,,,,,,,,,,,,,9.899999618530273,,,,,
2024-01-12,,KO,,,,,,,,,,57.76030349731445,,,,,,,,,,,,
2024-01-12,,META,,,,,,,,,,,,372.44671630859375,,,,,,,,,,
2024-01-12,,MRVL,,,,,,,,,,,,,,,,,,,65.40847778320312,,,
2024-01-12,,MSTR,,,,,,48.553001403808594,,,,,,,,,,,,,,,,
2024-01-12,54.685665130615234,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-12,,PAM,,46.90999984741211,,,,,,,,,,,,,,,,,,,,
2024-01-12,,PEP,,,,,,,,,,,,,,,158.91552734375,,,,,,,
2024-01-12,,PFE,,,,,,,,,,,,,,,,,,,,26.1087589263916,,
2024-01-12,,PLTR,,,,,,,,,,,,,,16.760000228881836,,,,,,,,
2024-01-12,,QQQ,,,,,,,,,406.07818603515625,,,,,,,,,,,,,
2024-01-12,,SPOT,,,,,,,,203.02999877929688,,,,,,,,,,,,,,
2024-01-12,,SPY,,,,,,,467.8482971191406,,,,,,,,,,,,,,,
2024-01-12,,TSLA,,,,,218.88999938964844,,,,,,,,,,,,,,,,,
2024-01-12,,YPF,,,,,,,,,,,,,,,,,,,,,,15.890000343322754
2024-01-16,,AAPL,182.2950439453125,,,,,,,,,,,,,,,,,,,,,
2024-01-16,,AMZN,,,,153.16000366210938,,,,,,,,,,,,,,,,,,
2024-01-16,,AVGO,,,,,,,,,,,,,,,,,,,,,109.42473602294922,
2024-01-16,,BRK-B,,,,,,,,,,,,,361.1000061035156,,,,,,,,,
2024-01-16,,COIN,,,,,,,,,,,,,,,,,,133.8800048828125,,,,
2024-01-16,,DIA,,,,,,,,,,,365.6104736328125,,,,,,,,,,,
2024-01-16,,GGAL,,,,,,,,,,,,,,,,14.47938346862793,,,,,,
2024-01-16,,GOOG,,,143.2286376953125,,,,,,,,,,,,,,,,,,,
2024-01-16,,HUT,,,,,,,,,,,,,,,,,9.619999885559082,,,,,
2024-01-16,,KO,,,,,,,,,,57.377723693847656,,,,,,,,,,,,
2024-01-16,,META,,,,,,,,,,,,365.455078125,,,,,,,,,,
2024-01-16,,MRVL,,,,,,,,,,,,,,,,,,,65.24913787841797,,,
2024-01-16,,MSTR,,,,,,48.2140007019043,,,,,,,,,,,,,,,,
2024-01-16,56.3569221496582,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-16,,PAM,,46.720001220703125,,,,,,,,,,,,,,,,,,,,
2024-01-16,,PEP,,,,,,,,,,,,,,,157.8704833984375,,,,,,,
2024-01-16,,PFE,,,,,,,,,,,,,,,,,,,,25.763065338134766,,
2024-01-16,,PLTR,,,,,,,,,,,,,,16.530000686645508,,,,,,,,
2024-01-16,,QQQ,,,,,,,,,406.03851318359375,,,,,,,,,,,,,
2024-01-16,,SPOT,,,,,,,,203.35000610351562,,,,,,,,,,,,,,
2024-01-16,,SPY,,,,,,,466.1307067871094,,,,,,,,,,,,,,,
2024-01-16,,TSLA,,,,,219.91000366210938,,,,,,,,,,,,,,,,,
2024-01-16,,YPF,,,,,,,,,,,,,,,,,,,,,,14.90999984741211
2024-01-17,,AAPL,181.3519287109375,,,,,,,,,,,,,,,,,,,,,
2024-01-17,,AMZN,,,,151.7100067138672,,,,,,,,,,,,,,,,,,
2024-01-17,,AVGO,,,,,,,,,,,,,,,,,,,,,108.31671142578125,
2024-01-17,,BRK-B,,,,,,,,,,,,,359.2900085449219,,,,,,,,,
2024-01-17,,COIN,,,,,,,,,,,,,,,,,,133.86000061035156,,,,
2024-01-17,,DIA,,,,,,,,,,,364.690673828125,,,,,,,,,,,
2024-01-17,,GGAL,,,,,,,,,,,,,,,,15.014972686767578,,,,,,
2024-01-17,,GOOG,,,142.045654296875,,,,,,,,,,,,,,,,,,,
2024-01-17,,HUT,,,,,,,,,,,,,,,,,9.279999732971191,,,,,
2024-01-17,,KO,,,,,,,,,,57.377723693847656,,,,,,,,,,,,
2024-01-17,,META,,,,,,,,,,,,366.360107421875,,,,,,,,,,
2024-01-17,,MRVL,,,,,,,,,,,,,,,,,,,65.08980560302734,,,
2024-01-17,,MSTR,,,,,,49.900001525878906,,,,,,,,,,,,,,,,
2024-01-17,56.02806854248047,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-17,,PAM,,47.150001525878906,,,,,,,,,,,,,,,,,,,,
2024-01-17,,PEP,,,,,,,,,,,,,,,158.12698364257812,,,,,,,
2024-01-17,,PFE,,,,,,,,,,,,,,,,,,,,25.608413696289062,,
2024-01-17,,PLTR,,,,,,,,,,,,,,16.389999389648438,,,,,,,,
2024-01-17,,QQQ,,,,,,,,,403.7481384277344,,,,,,,,,,,,,
2024-01-17,,SPOT,,,,,,,,198.67999267578125,,,,,,,,,,,,,,
2024-01-17,,SPY,,,,,,,463.5396423339844,,,,,,,,,,,,,,,
2024-01-17,,TSLA,,,,,215.5500030517578,,,,,,,,,,,,,,,,,
2024-01-17,,YPF,,,,,,,,,,,,,,,,,,,,,,15.0
2024-01-18,,AAPL,187.25869750976562,,,,,,,,,,,,,,,,,,,,,
2024-01-18,,AMZN,,,,153.5,,,,,,,,,,,,,,,,,,
2024-01-18,,AVGO,,,,,,,,,,,,,,,,,,,,,112.26595306396484,
2024-01-18,,BRK-B,,,,,,,,,,,,,362.3800048828125,,,,,,,,,
2024-01-18,,COIN,,,,,,,,,,,,,,,,,,124.33999633789062,,,,
2024-01-18,,DIA,,,,,,,,,,,366.7356872558594,,,,,,,,,,,
2024-01-18,,GGAL,,,,,,,,,,,,,,,,15.39357852935791,,,,,,
2024-01-18,,GOOG,,,144.13323974609375,,,,,,,,,,,,,,,,,,,
2024-01-18,,HUT,,,,,,,,,,,,,,,,,7.119999885559082,,,,,
2024-01-18,,KO,,,,,,,,,,57.54031753540039,,,,,,,,,,,,
2024-01-18,,META,,,,,,,,,,,,374.0777893066406,,,,,,,,,,
2024-01-18,,MRVL,,,,,,,,,,,,,,,,,,,67.92800903320312,,,
2024-01-18,,MSTR,,,,,,48.65999984741211,,,,,,,,,,,,,,,,
2024-01-18,57.081600189208984,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-18,,PAM,,47.22999954223633,,,,,,,,,,,,,,,,,,,,
2024-01-18,,PEP,,,,,,,,,,,,,,,158.82054138183594,,,,,,,
2024-01-18,,PFE,,,,,,,,,,,,,,,,,,,,25.553834915161133,,
2024-01-18,,PLTR,,,,,,,,,,,,,,16.399999618530273,,,,,,,,
2024-01-18,,QQQ,,,,,,,,,409.4790344238281,,,,,,,,,,,,,
2024-01-18,,SPOT,,,,,,,,204.82000732421875,,,,,,,,,,,,,,
2024-01-18,,SPY,,,,,,,467.66180419921875,,,,,,,,,,,,,,,
2024-01-18,,TSLA,,,,,211.8800048828125,,,,,,,,,,,,,,,,,
2024-01-18,,YPF,,,,,,,,,,,,,,,,,,,,,,15.199999809265137
2024-01-19,,AAPL,190.16737365722656,,,,,,,,,,,,,,,,,,,,,
2024-01-19,,AMZN,,,,155.33999633789062,,,,,,,,,,,,,,,,,,
2024-01-19,,AVGO,,,,,,,,,,,,,,,,,,,,,118.86996459960938,
2024-01-19,,BRK-B,,,,,,,,,,,,,366.989990234375,,,,,,,,,
2024-01-19,,COIN,,,,,,,,,,,,,,,,,,124.75,,,,
2024-01-19,,DIA,,,,,,,,,,,370.6546936035156,,,,,,,,,,,
2024-01-19,,GGAL,,,,,,,,,,,,,,,,15.873762130737305,,,,,,
2024-01-19,,GOOG,,,147.0956268310547,,,,,,,,,,,,,,,,,,,
2024-01-19,,HUT,,,,,,,,,,,,,,,,,6.909999847412109,,,,,
2024-01-19,,KO,,,,,,,,,,57.224693298339844,,,,,,,,,,,,
2024-01-19,,META,,,,,,,,,,,,381.35784912109375,,,,,,,,,,
2024-01-19,,MRVL,,,,,,,,,,,,,,,,,,,70.7861557006836,,,
2024-01-19,,MSTR,,,,,,48.099998474121094,,,,,,,,,,,,,,,,
2024-01-19,59.46453857421875,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-19,,PAM,,47.779998779296875,,,,,,,,,,,,,,,,,,,,
2024-01-19,,PEP,,,,,,,,,,,,,,,157.49996948242188,,,,,,,
2024-01-19,,PFE,,,,,,,,,,,,,,,,,,,,25.7266788482666,,
2024-01-19,,PLTR,,,,,,,,,,,,,,16.780000686645508,,,,,,,,
2024-01-19,,QQQ,,,,,,,,,417.599365234375,,,,,,,,,,,,,
2024-01-19,,SPOT,,,,,,,,204.7100067138672,,,,,,,,,,,,,,
2024-01-19,,SPY,,,,,,,473.4917297363281,,,,,,,,,,,,,,,
2024-01-19,,TSLA,,,,,212.19000244140625,,,,,,,,,,,,,,,,,
2024-01-19,,YPF,,,,,,,,,,,,,,,,,,,,,,15.630000114440918
2024-01-22,,AAPL,192.48043823242188,,,,,,,,,,,,,,,,,,,,,
2024-01-22,,AMZN,,,,154.77999877929688,,,,,,,,,,,,,,,,,,
2024-01-22,,AVGO,,,,,,,,,,,,,,,,,,,,,119.78268432617188,
2024-01-22,,BRK-B,,,,,,,,,,,,,368.05999755859375,,,,,,,,,
2024-01-22,,COIN,,,,,,,,,,,,,,,,,,128.2100067138672,,,,
2024-01-22,,DIA,,,,,,,,,,,372.0938415527344,,,,,,,,,,,
2024-01-22,,GGAL,,,,,,,,,,,,,,,,16.787960052490234,,,,,,
2024-01-22,,GOOG,,,146.83718872070312,,,,,,,,,,,,,,,,,,,
2024-01-22,,HUT,,,,,,,,,,,,,,,,,6.71999979019165,,,,,
2024-01-22,,KO,,,,,,,,,,56.976009368896484,,,,,,,,,,,,
2024-01-22,,META,,,,,,,,,,,,379.6968994140625,,,,,,,,,,
2024-01-22,,MRVL,,,,,,,,,,,,,,,,,,,69.8201675415039,,,
2024-01-22,,MSTR,,,,,,47.01900100708008,,,,,,,,,,,,,,,,
2024-01-22,59.62746810913086,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-22,,PAM,,48.130001068115234,,,,,,,,,,,,,,,,,,,,
2024-01-22,,PEP,,,,,,,,,,,,,,,156.86343383789062,,,,,,,
2024-01-22,,PFE,,,,,,,,,,,,,,,,,,,,25.75396728515625,,
2024-01-22,,PLTR,,,,,,,,,,,,,,17.600000381469727,,,,,,,,
2024-01-22,,QQQ,,,,,,,,,418.144775390625,,,,,,,,,,,,,
2024-01-22,,SPOT,,,,,,,,205.6699981689453,,,,,,,,,,,,,,
2024-01-22,,SPY,,,,,,,474.49285888671875,,,,,,,,,,,,,,,
2024-01-22,,TSLA,,,,,208.8000030517578,,,,,,,,,,,,,,,,,
2024-01-22,,YPF,,,,,,,,,,,,,,,,,,,,,,15.640000343322754
2024-01-23,,AAPL,193.7610626220703,,,,,,,,,,,,,,,,,,,,,
2024-01-23,,AMZN,,,,156.02000427246094,,,,,,,,,,,,,,,,,,
2024-01-23,,AVGO,,,,,,,,,,,,,,,,,,,,,120.3528823852539,
2024-01-23,,BRK-B,,,,,,,,,,,,,372.1400146484375,,,,,,,,,
2024-01-23,,COIN,,,,,,,,,,,,,,,,,,124.19000244140625,,,,
2024-01-23,,DIA,,,,,,,,,,,371.08544921875,,,,,,,,,,,
2024-01-23,,GGAL,,,,,,,,,,,,,,,,16.981876373291016,,,,,,
2024-01-23,,GOOG,,,147.80145263671875,,,,,,,,,,,,,,,,,,,
2024-01-23,,HUT,,,,,,,,,,,,,,,,,6.329999923706055,,,,,
2024-01-23,,KO,,,,,,,,,,57.243812561035156,,,,,,,,,,,,
2024-01-23,,META,,,,,,,,,,,,383.0982971191406,,,,,,,,,,
2024-01-23,,MRVL,,,,,,,,,,,,,,,,,,,70.30813598632812,,,
2024-01-23,,MSTR,,,,,,45.01900100708008,,,,,,,,,,,,,,,,
2024-01-23,59.84636688232422,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-23,,PAM,,47.34000015258789,,,,,,,,,,,,,,,,,,,,
2024-01-23,,PEP,,,,,,,,,,,,,,,159.26705932617188,,,,,,,
2024-01-23,,PFE,,,,,,,,,,,,,,,,,,,,25.863136291503906,,
2024-01-23,,PLTR,,,,,,,,,,,,,,17.329999923706055,,,,,,,,
2024-01-23,,QQQ,,,,,,,,,419.8798828125,,,,,,,,,,,,,
2024-01-23,,SPOT,,,,,,,,206.7100067138672,,,,,,,,,,,,,,
2024-01-23,,SPY,,,,,,,475.8766784667969,,,,,,,,,,,,,,,
2024-01-23,,TSLA,,,,,209.13999938964844,,,,,,,,,,,,,,,,,
2024-01-23,,YPF,,,,,,,,,,,,,,,,,,,,,,15.789999961853027
2024-01-24,,AAPL,193.0860137939453,,,,,,,,,,,,,,,,,,,,,
2024-01-24,,AMZN,,,,156.8699951171875,,,,,,,,,,,,,,,,,,
2024-01-24,,AVGO,,,,,,,,,,,,,,,,,,,,,123.05768585205078,
2024-01-24,,BRK-B,,,,,,,,,,,,,376.5899963378906,,,,,,,,,
2024-01-24,,COIN,,,,,,,,,,,,,,,,,,121.33999633789062,,,,
2024-01-24,,DIA,,,,,,,,,,,370.1553649902344,,,,,,,,,,,
2024-01-24,,GGAL,,,,,,,,,,,,,,,,17.545169830322266,,,,,,
2024-01-24,,GOOG,,,149.46157836914062,,,,,,,,,,,,,,,,,,,
2024-01-24,,HUT,,,,,,,,,,,,,,,,,6.349999904632568,,,,,
2024-01-24,,KO,,,,,,,,,,56.344749450683594,,,,,,,,,,,,
2024-01-24,,META,,,,,,,,,,,,388.5683288574219,,,,,,,,,,
2024-01-24,,MRVL,,,,,,,,,,,,,,,,,,,71.98119354248047,,,
2024-01-24,,MSTR,,,,,,45.0989990234375,,,,,,,,,,,,,,,,
2024-01-24,61.3347053527832,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-24,,PAM,,48.04999923706055,,,,,,,,,,,,,,,,,,,,
2024-01-24,,PEP,,,,,,,,,,,,,,,157.32894897460938,,,,,,,
2024-01-24,,PFE,,,,,,,,,,,,,,,,,,,,25.77216148376465,,
2024-01-24,,PLTR,,,,,,,,,,,,,,16.75,,,,,,,,
2024-01-24,,QQQ,,,,,,,,,422.2098693847656,,,,,,,,,,,,,
2024-01-24,,SPOT,,,,,,,,211.13999938964844,,,,,,,,,,,,,,
2024-01-24,,SPY,,,,,,,476.3969421386719,,,,,,,,,,,,,,,
2024-01-24,,TSLA,,,,,207.8300018310547,,,,,,,,,,,,,,,,,
2024-01-24,,YPF,,,,,,,,,,,,,,,,,,,,,,16.440000534057617
2024-01-25,,AAPL,192.75840759277344,,,,,,,,,,,,,,,,,,,,,
2024-01-25,,AMZN,,,,157.75,,,,,,,,,,,,,,,,,,
2024-01-25,,AVGO,,,,,,,,,,,,,,,,,,,,,120.71503448486328,
2024-01-25,,BRK-B,,,,,,,,,,,,,380.8500061035156,,,,,,,,,
2024-01-25,,COIN,,,,,,,,,,,,,,,,,,121.01000213623047,,,,
2024-01-25,,DIA,,,,,,,,,,,372.4952697753906,,,,,,,,,,,
2024-01-25,,GGAL,,,,,,,,,,,,,,,,18.764097213745117,,,,,,
2024-01-25,,GOOG,,,152.7321319580078,,,,,,,,,,,,,,,,,,,
2024-01-25,,HUT,,,,,,,,,,,,,,,,,7.46999979019165,,,,,
2024-01-25,,KO,,,,,,,,,,56.5838623046875,,,,,,,,,,,,
2024-01-25,,META,,,,,,,,,,,,391.03472900390625,,,,,,,,,,
2024-01-25,,MRVL,,,,,,,,,,,,,,,,,,,69.71061706542969,,,
2024-01-25,,MSTR,,,,,,45.77799987792969,,,,,,,,,,,,,,,,
2024-01-25,61.58959197998047,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-25,,PAM,,49.790000915527344,,,,,,,,,,,,,,,,,,,,
2024-01-25,,PEP,,,,,,,,,,,,,,,158.2410125732422,,,,,,,
2024-01-25,,PFE,,,,,,,,,,,,,,,,,,,,25.36586570739746,,
2024-01-25,,PLTR,,,,,,,,,,,,,,16.459999084472656,,,,,,,,
2024-01-25,,QQQ,,,,,,,,,422.7254638671875,,,,,,,,,,,,,
2024-01-25,,SPOT,,,,,,,,214.17999267578125,,,,,,,,,,,,,,
2024-01-25,,SPY,,,,,,,478.9880065917969,,,,,,,,,,,,,,,
2024-01-25,,TSLA,,,,,182.6300048828125,,,,,,,,,,,,,,,,,
2024-01-25,,YPF,,,,,,,,,,,,,,,,,,,,,,17.3700008392334
2024-01-26,,AAPL,191.02113342285156,,,,,,,,,,,,,,,,,,,,,
2024-01-26,,AMZN,,,,159.1199951171875,,,,,,,,,,,,,,,,,,
2024-01-26,,AVGO,,,,,,,,,,,,,,,,,,,,,118.24968719482422,
2024-01-26,,BRK-B,,,,,,,,,,,,,385.3999938964844,,,,,,,,,
2024-01-26,,COIN,,,,,,,,,,,,,,,,,,125.19999694824219,,,,
2024-01-26,,DIA,,,,,,,,,,,373.0924377441406,,,,,,,,,,,
2024-01-26,,GGAL,,,,,,,,,,,,,,,,19.650592803955078,,,,,,
2024-01-26,,GOOG,,,152.8812255859375,,,,,,,,,,,,,,,,,,,
2024-01-26,,HUT,,,,,,,,,,,,,,,,,8.449999809265137,,,,,
2024-01-26,,KO,,,,,,,,,,56.78471755981445,,,,,,,,,,,,
2024-01-26,,META,,,,,,,,,,,,391.9895324707031,,,,,,,,,,
2024-01-26,,MRVL,,,,,,,,,,,,,,,,,,,67.75872802734375,,,
2024-01-26,,MSTR,,,,,,49.45000076293945,,,,,,,,,,,,,,,,
2024-01-26,61.00385284423828,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-26,,PAM,,49.939998626708984,,,,,,,,,,,,,,,,,,,,
2024-01-26,,PEP,,,,,,,,,,,,,,,159.47605895996094,,,,,,,
2024-01-26,,PFE,,,,,,,,,,,,,,,,,,,,25.36586570739746,,
2024-01-26,,PLTR,,,,,,,,,,,,,,16.350000381469727,,,,,,,,
2024-01-26,,QQQ,,,,,,,,,420.2070617675781,,,,,,,,,,,,,
2024-01-26,,SPOT,,,,,,,,214.2899932861328,,,,,,,,,,,,,,
2024-01-26,,SPY,,,,,,,478.3795166015625,,,,,,,,,,,,,,,
2024-01-26,,TSLA,,,,,183.25,,,,,,,,,,,,,,,,,
2024-01-26,,YPF,,,,,,,,,,,,,,,,,,,,,,17.690000534057617
2024-01-29,,AAPL,190.3361358642578,,,,,,,,,,,,,,,,,,,,,
2024-01-29,,AMZN,,,,161.25999450683594,,,,,,,,,,,,,,,,,,
2024-01-29,,AVGO,,,,,,,,,,,,,,,,,,,,,119.51473999023438,
2024-01-29,,BRK-B,,,,,,,,,,,,,383.17999267578125,,,,,,,,,
2024-01-29,,COIN,,,,,,,,,,,,,,,,,,132.82000732421875,,,,
2024-01-29,,DIA,,,,,,,,,,,375.2658386230469,,,,,,,,,,,
2024-01-29,,GGAL,,,,,,,,,,,,,,,,19.650592803955078,,,,,,
2024-01-29,,GOOG,,,153.925048828125,,,,,,,,,,,,,,,,,,,
2024-01-29,,HUT,,,,,,,,,,,,,,,,,8.420000076293945,,,,,
2024-01-29,,KO,,,,,,,,,,57.1290397644043,,,,,,,,,,,,
2024-01-29,,META,,,,,,,,,,,,398.8319396972656,,,,,,,,,,
2024-01-29,,MRVL,,,,,,,,,,,,,,,,,,,69.85005187988281,,,
2024-01-29,,MSTR,,,,,,51.38100051879883,,,,,,,,,,,,,,,,
2024-01-29,62.43721389770508,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,,PAM,,49.09000015258789,,,,,,,,,,,,,,,,,,,,
2024-01-29,,PEP,,,,,,,,,,,,,,,159.75160217285156,,,,,,,
2024-01-29,,PFE,,,,,,,,,,,,,,,,,,,,25.37510108947754,,
2024-01-29,,PLTR,,,,,,,,,,,,,,17.09000015258789,,,,,,,,
2024-01-29,,QQQ,,,,,,,,,424.5101318359375,,,,,,,,,,,,,
2024-01-29,,SPOT,,,,,,,,218.61000061035156,,,,,,,,,,,,,,
2024-01-29,,SPY,,,,,,,482.1679382324219,,,,,,,,,,,,,,,
2024-01-29,,TSLA,,,,,190.92999267578125,,,,,,,,,,,,,,,,,
2024-01-29,,YPF,,,,,,,,,,,,,,,,,,,,,,17.540000915527344
2024-01-30,,AAPL,186.67295837402344,,,,,,,,,,,,,,,,,,,,,
2024-01-30,,AMZN,,,,159.0,,,,,,,,,,,,,,,,,,
2024-01-30,,AVGO,,,,,,,,,,,,,,,,,,,,,118.57160949707031,
2024-01-30,,BRK-B,,,,,,,,,,,,,387.1499938964844,,,,,,,,,
2024-01-30,,COIN,,,,,,,,,,,,,,,,,,130.82000732421875,,,,
2024-01-30,,DIA,,,,,,,,,,,376.4210205078125,,,,,,,,,,,
2024-01-30,,GGAL,,,,,,,,,,,,,,,,19.853744506835938,,,,,,
2024-01-30,,GOOG,,,152.1456298828125,,,,,,,,,,,,,,,,,,,
2024-01-30,,HUT,,,,,,,,,,,,,,,,,7.820000171661377,,,,,
2024-01-30,,KO,,,,,,,,,,57.29164123535156,,,,,,,,,,,,
2024-01-30,,META,,,,,,,,,,,,397.8772277832031,,,,,,,,,,
2024-01-30,,MRVL,,,,,,,,,,,,,,,,,,,68.54545593261719,,,
2024-01-30,,MSTR,,,,,,51.95100021362305,,,,,,,,,,,,,,,,
2024-01-30,62.74607849121094,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-30,,PAM,,48.779998779296875,,,,,,,,,,,,,,,,,,,,
2024-01-30,,PEP,,,,,,,,,,,,,,,161.14816284179688,,,,,,,
2024-01-30,,PFE,,,,,,,,,,,,,,,,,,,,24.950334548950195,,
2024-01-30,,PLTR,,,,,,,,,,,,,,16.739999771118164,,,,,,,,
2024-01-30,,QQQ,,,,,,,,,421.68438720703125,,,,,,,,,,,,,
2024-01-30,,SPOT,,,,,,,,217.6199951171875,,,,,,,,,,,,,,
2024-01-30,,SPY,,,,,,,481.7950134277344,,,,,,,,,,,,,,,
2024-01-30,,TSLA,,,,,191.58999633789062,,,,,,,,,,,,,,,,,
2024-01-30,,YPF,,,,,,,,,,,,,,,,,,,,,,17.290000915527344
2024-01-31,,AAPL,183.05943298339844,,,,,,,,,,,,,,,,,,,,,
2024-01-31,,AMZN,,,,155.1999969482422,,,,,,,,,,,,,,,,,,
2024-01-31,,AVGO,,,,,,,,,,,,,,,,,,,,,115.80790710449219,
2024-01-31,,BRK-B,,,,,,,,,,,,,383.739990234375,,,,,,,,,
2024-01-31,,COIN,,,,,,,,,,,,,,,,,,128.1999969482422,,,,
2024-01-31,,DIA,,,,,,,,,,,373.3665771484375,,,,,,,,,,,
2024-01-31,,GGAL,,,,,,,,,,,,,,,,19.955324172973633,,,,,,
2024-01-31,,GOOG,,,140.96209716796875,,,,,,,,,,,,,,,,,,,
2024-01-31,,HUT,,,,,,,,,,,,,,,,,7.46999979019165,,,,,
2024-01-31,,KO,,,,,,,,,,56.89949417114258,,,,,,,,,,,,
2024-01-31,,META,,,,,,,,,,,,388.0113525390625,,,,,,,,,,
2024-01-31,,MRVL,,,,,,,,,,,,,,,,,,,67.42012786865234,,,
2024-01-31,,MSTR,,,,,,50.12099838256836,,,,,,,,,,,,,,,,
2024-01-31,61.4996337890625,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-01-31,,PAM,,48.70000076293945,,,,,,,,,,,,,,,,,,,,
2024-01-31,,PEP,,,,,,,,,,,,,,,160.1125946044922,,,,,,,
2024-01-31,,PFE,,,,,,,,,,,,,,,,,,,,25.0057373046875,,
2024-01-31,,PLTR,,,,,,,,,,,,,,16.09000015258789,,,,,,,,
2024-01-31,,QQQ,,,,,,,,,413.4252014160156,,,,,,,,,,,,,
2024-01-31,,SPOT,,,,,,,,215.35000610351562,,,,,,,,,,,,,,
2024-01-31,,SPY,,,,,,,473.9334411621094,,,,,,,,,,,,,,,
2024-01-31,,TSLA,,,,,187.2899932861328,,,,,,,,,,,,,,,,,
